"","paper","depth","totalcells","qPCRtotal","Cell.stain","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Fixative","Bac.permeabilization","Arc.permeabilization","environment","qPCRbac","qPCRarc","Cell.stain.1","Bac.probe","Arc.probe","core","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRuniversal","percentqPCR","SYBR.vs.Taqman","DNA.extraction.procedure"
"551","Schattenhofer 2009",20,970000,NA,"DAPI",733320,970,734290,0.757,0.00132100396301189,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"552","Schattenhofer 2009",28,1900000,NA,"DAPI",1784100,1900,1786000,0.94,0.00106382978723404,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"553","Schattenhofer 2009",30,680000,NA,"DAPI",452200,50320,502520,0.739,0.100135317997294,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"554","Schattenhofer 2009",30,1100000,NA,"DAPI",975700,6600,982300,0.893,0.00671892497200448,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"555","Schattenhofer 2009",30,1500000,NA,"DAPI",1018500,88500,1107000,0.738,0.0799457994579946,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"556","Schattenhofer 2009",35,1500000,NA,"DAPI",1128000,1500,1129500,0.753,0.00132802124833997,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"557","Schattenhofer 2009",36,990000,NA,"DAPI",840510,8910,849420,0.858,0.0104895104895105,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"558","Schattenhofer 2009",38,1800000,NA,"DAPI",1582200,10800,1593000,0.885,0.00677966101694915,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"559","Schattenhofer 2009",40,9e+05,NA,"DAPI",788400,27900,816300,0.907,0.0341786108048512,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"560","Schattenhofer 2009",40,1100000,NA,"DAPI",794200,4400,798600,0.726,0.00550964187327824,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"561","Schattenhofer 2009",40,1300000,NA,"DAPI",1032200,7800,1040000,0.8,0.0075,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"562","Schattenhofer 2009",42,860000,NA,"DAPI",490200,7740,497940,0.579,0.0155440414507772,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"563","Schattenhofer 2009",42,1500000,NA,"DAPI",1066500,12000,1078500,0.719,0.0111265646731572,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"564","Schattenhofer 2009",45,1100000,NA,"DAPI",793100,73700,866800,0.788,0.0850253807106599,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"565","Schattenhofer 2009",45,1200000,NA,"DAPI",958800,4800,963600,0.803,0.0049813200498132,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"566","Schattenhofer 2009",45,1300000,NA,"DAPI",885300,3900,889200,0.684,0.0043859649122807,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"567","Schattenhofer 2009",47,1100000,NA,"DAPI",811800,13200,825000,0.75,0.016,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"568","Schattenhofer 2009",47,1100000,NA,"DAPI",845900,13200,859100,0.781,0.0153649167733675,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"569","Schattenhofer 2009",48,1200000,NA,"DAPI",764400,9600,774000,0.645,0.0124031007751938,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"570","Schattenhofer 2009",49,1200000,NA,"DAPI",810000,7200,817200,0.681,0.00881057268722467,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"571","Schattenhofer 2009",50,540000,NA,"DAPI",278100,93960,372060,0.689,0.252539912917271,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"572","Schattenhofer 2009",50,840000,NA,"DAPI",507360,13440,520800,0.62,0.0258064516129032,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"573","Schattenhofer 2009",50,980000,NA,"DAPI",736960,3920,740880,0.756,0.00529100529100529,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"574","Schattenhofer 2009",50,990000,NA,"DAPI",835560,18810,854370,0.863,0.0220162224797219,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"575","Schattenhofer 2009",50,1300000,NA,"DAPI",928200,27300,955500,0.735,0.0285714285714286,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"576","Schattenhofer 2009",50,1300000,NA,"DAPI",980200,7800,988000,0.76,0.00789473684210526,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"577","Schattenhofer 2009",50,1400000,NA,"DAPI",1030400,16800,1047200,0.748,0.0160427807486631,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"578","Schattenhofer 2009",50,1400000,NA,"DAPI",1040200,42000,1082200,0.773,0.0388098318240621,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"579","Schattenhofer 2009",51,1200000,NA,"DAPI",955200,14400,969600,0.808,0.0148514851485149,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"580","Schattenhofer 2009",52,1100000,NA,"DAPI",832700,17600,850300,0.773,0.0206985769728331,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"581","Schattenhofer 2009",55,810000,NA,"DAPI",662580,14580,677160,0.836,0.0215311004784689,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"582","Schattenhofer 2009",55,890000,NA,"DAPI",735140,2670,737810,0.829,0.00361881785283474,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"583","Schattenhofer 2009",55,930000,NA,"DAPI",646350,58590,704940,0.758,0.08311345646438,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"584","Schattenhofer 2009",55,1500000,NA,"DAPI",1102500,25500,1128000,0.752,0.0226063829787234,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"585","Schattenhofer 2009",55,1600000,NA,"DAPI",1121600,14400,1136000,0.71,0.0126760563380282,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"586","Schattenhofer 2009",57,7e+05,NA,"DAPI",498400,70000,568400,0.812,0.123152709359606,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"587","Schattenhofer 2009",57,730000,NA,"DAPI",544580,730,545310,0.747,0.00133868808567604,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"588","Schattenhofer 2009",60,1200000,NA,"DAPI",877200,8400,885600,0.738,0.00948509485094851,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"589","Schattenhofer 2009",60,1300000,NA,"DAPI",1051700,7800,1059500,0.815,0.00736196319018405,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"590","Schattenhofer 2009",60,1500000,NA,"DAPI",1197000,16500,1213500,0.809,0.0135970333745365,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"591","Schattenhofer 2009",62,1200000,NA,"DAPI",782400,64800,847200,0.706,0.0764872521246459,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"592","Schattenhofer 2009",65,680000,NA,"DAPI",403920,87720,491640,0.723,0.178423236514523,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"593","Schattenhofer 2009",65,910000,NA,"DAPI",511420,20020,531440,0.584,0.0376712328767123,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"594","Schattenhofer 2009",65,910000,NA,"DAPI",617890,1820,619710,0.681,0.00293685756240822,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"595","Schattenhofer 2009",65,960000,NA,"DAPI",598080,24000,622080,0.648,0.0385802469135802,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"596","Schattenhofer 2009",65,1100000,NA,"DAPI",612700,16500,629200,0.572,0.0262237762237762,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"597","Schattenhofer 2009",65,1200000,NA,"DAPI",860400,8400,868800,0.724,0.00966850828729282,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"598","Schattenhofer 2009",65,1200000,NA,"DAPI",883200,73200,956400,0.797,0.0765370138017566,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"599","Schattenhofer 2009",65,1200000,NA,"DAPI",980400,7200,987600,0.823,0.00729040097205346,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"600","Schattenhofer 2009",65,1700000,NA,"DAPI",1042100,5100,1047200,0.616,0.00487012987012987,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"601","Schattenhofer 2009",65,1700000,NA,"DAPI",1251200,20400,1271600,0.748,0.0160427807486631,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"602","Schattenhofer 2009",67,740000,NA,"DAPI",473600,19980,493580,0.667,0.04047976011994,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"603","Schattenhofer 2009",68,860000,NA,"DAPI",610600,79980,690580,0.803,0.115815691158157,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"604","Schattenhofer 2009",68,1300000,NA,"DAPI",852800,19500,872300,0.671,0.022354694485842,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"605","Schattenhofer 2009",68,1700000,NA,"DAPI",1166200,3400,1169600,0.688,0.00290697674418605,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"606","Schattenhofer 2009",70,550000,NA,"DAPI",372350,59950,432300,0.786,0.138676844783715,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"607","Schattenhofer 2009",70,690000,NA,"DAPI",429870,8970,438840,0.636,0.020440251572327,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"608","Schattenhofer 2009",70,1100000,NA,"DAPI",699600,102300,801900,0.729,0.127572016460905,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"609","Schattenhofer 2009",70,1100000,NA,"DAPI",709500,89100,798600,0.726,0.111570247933884,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"610","Schattenhofer 2009",74,1300000,NA,"DAPI",971100,14300,985400,0.758,0.0145118733509235,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"611","Schattenhofer 2009",75,910000,NA,"DAPI",706160,45500,751660,0.826,0.0605326876513317,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"612","Schattenhofer 2009",75,920000,NA,"DAPI",655040,48760,703800,0.765,0.069281045751634,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"613","Schattenhofer 2009",75,1100000,NA,"DAPI",655600,74800,730400,0.664,0.102409638554217,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"614","Schattenhofer 2009",75,1200000,NA,"DAPI",938400,1,938400,0.782,0,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"615","Schattenhofer 2009",78,1e+06,NA,"DAPI",746000,19000,765000,0.765,0.0248366013071895,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"616","Schattenhofer 2009",78,1100000,NA,"DAPI",761200,3300,764500,0.695,0.00431654676258993,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"617","Schattenhofer 2009",80,470000,NA,"DAPI",289990,4700,294690,0.627,0.0159489633173844,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"618","Schattenhofer 2009",80,520000,NA,"DAPI",337480,8840,346320,0.666,0.0255255255255255,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"619","Schattenhofer 2009",80,530000,NA,"DAPI",289910,65190,355100,0.67,0.183582089552239,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"620","Schattenhofer 2009",80,540000,NA,"DAPI",439020,11340,450360,0.834,0.0251798561151079,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"621","Schattenhofer 2009",80,580000,NA,"DAPI",403100,8700,411800,0.71,0.0211267605633803,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"622","Schattenhofer 2009",80,620000,NA,"DAPI",508400,620,509020,0.821,0.00121802679658952,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"623","Schattenhofer 2009",80,780000,NA,"DAPI",545220,15600,560820,0.719,0.0278164116828929,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"624","Schattenhofer 2009",80,830000,NA,"DAPI",553610,5810,559420,0.674,0.0103857566765579,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"625","Schattenhofer 2009",80,980000,NA,"DAPI",722260,14700,736960,0.752,0.0199468085106383,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"626","Schattenhofer 2009",80,1100000,NA,"DAPI",807400,30800,838200,0.762,0.036745406824147,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"627","Schattenhofer 2009",80,1700000,NA,"DAPI",1116900,6800,1123700,0.661,0.00605143721633888,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"628","Schattenhofer 2009",82,540000,NA,"DAPI",393660,41580,435240,0.806,0.0955334987593052,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"629","Schattenhofer 2009",85,510000,NA,"DAPI",338640,18870,357510,0.701,0.0527817403708987,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"630","Schattenhofer 2009",85,670000,NA,"DAPI",481730,8710,490440,0.732,0.0177595628415301,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"631","Schattenhofer 2009",85,680000,NA,"DAPI",518160,42160,560320,0.824,0.0752427184466019,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"632","Schattenhofer 2009",85,760000,NA,"DAPI",440800,44840,485640,0.639,0.0923317683881064,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"633","Schattenhofer 2009",87,360000,NA,"DAPI",264600,50400,315000,0.875,0.16,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"634","Schattenhofer 2009",88,730000,NA,"DAPI",479610,7300,486910,0.667,0.0149925037481259,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"635","Schattenhofer 2009",90,450000,NA,"DAPI",338400,3600,342000,0.76,0.0105263157894737,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"636","Schattenhofer 2009",90,490000,NA,"DAPI",339080,12250,351330,0.717,0.0348675034867503,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"637","Schattenhofer 2009",90,550000,NA,"DAPI",424050,550,424600,0.772,0.00129533678756477,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"638","Schattenhofer 2009",90,940000,NA,"DAPI",645780,35720,681500,0.725,0.0524137931034483,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"639","Schattenhofer 2009",95,430000,NA,"DAPI",306590,33110,339700,0.79,0.0974683544303798,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"640","Schattenhofer 2009",95,450000,NA,"DAPI",244800,10350,255150,0.567,0.0405643738977072,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"641","Schattenhofer 2009",95,620000,NA,"DAPI",363320,56420,419740,0.677,0.134416543574594,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"642","Schattenhofer 2009",95,630000,NA,"DAPI",427140,630,427770,0.679,0.00147275405007364,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"643","Schattenhofer 2009",95,670000,NA,"DAPI",421430,2680,424110,0.633,0.00631911532385466,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"644","Schattenhofer 2009",95,740000,NA,"DAPI",444740,59940,504680,0.682,0.118768328445748,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"645","Schattenhofer 2009",95,8e+05,NA,"DAPI",461600,48800,510400,0.638,0.0956112852664577,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"646","Schattenhofer 2009",95,990000,NA,"DAPI",693000,1980,694980,0.702,0.00284900284900285,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"647","Schattenhofer 2009",95,1500000,NA,"DAPI",921000,57000,978000,0.652,0.0582822085889571,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"648","Schattenhofer 2009",96,780000,NA,"DAPI",425880,22620,448500,0.575,0.0504347826086957,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"649","Schattenhofer 2009",100,390000,NA,"DAPI",176280,90090,266370,0.683,0.338213762811127,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
"650","Schattenhofer 2009",100,550000,NA,"DAPI",380050,34650,414700,0.754,0.0835543766578249,"CARDFISH","formaldehyde","lysozyme","proteinase K","seawater",NA,NA,"DAPI","EUB338 I-III","CREN554, EURY806",NA,NA,NA,NA,NA,NA,NA
