"","paper","Sample","depth","Date","qPCRbac","qPCRarc","qPCR.MCG..copies.mL.water.","qPCRtotal","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.probe","Arc.probe","Counting.method","depth_log10"
"324","Kirchman 2007","32",140,NA,NA,NA,NA,NA,343625.886524823,168272.104813237,95983.8933392361,264255.998152473,0.769022383106705,0.363223139721711,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.14612803567824
"325","Kirchman 2007","24",45,NA,NA,NA,NA,NA,999237.588652482,499912.855074991,99635.3521298386,599548.20720483,0.600005658327314,0.166184054814126,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.65321251377534
"326","Kirchman 2007","16",1,NA,NA,NA,NA,NA,476808.510638298,254958.525128753,104435.189498138,359393.714626891,0.753748531346001,0.290587133964095,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"327","Kirchman 2007","21",10,NA,NA,NA,NA,NA,889962.60383228,745044.392227854,104500.976041019,849545.368268873,0.95458546753609,0.123008116981394,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1
"328","Kirchman 2007","33",35,NA,NA,NA,NA,NA,724778.368794326,548499.20136736,109099.566583851,657598.767951211,0.907310146472956,0.165905977779972,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.54406804435028
"329","Kirchman 2007","6",60,NA,NA,NA,NA,NA,525372.340425532,349179.844901937,112616.476888521,461796.321790458,0.878988645303292,0.243866119270697,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.77815125038364
"330","Kirchman 2007","30",1,NA,NA,NA,NA,NA,341897.01897019,221156.636416745,123805.067797265,344961.704214009,1.00896376708124,0.35889510715212,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"331","Kirchman 2007","26",150,NA,NA,NA,NA,NA,348084.803766296,316748.364001812,124553.950615545,441302.314617357,1.26780115030143,0.282241779591712,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.17609125905568
"332","Kirchman 2007","24",1,NA,NA,NA,NA,NA,1215861.04951959,946005.156816498,127581.508081271,1073586.66489777,0.882984667797334,0.118836710861549,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"333","Kirchman 2007","34",1,NA,NA,NA,NA,NA,1192140.92140921,928622.014153347,129068.931404907,1057690.94555825,0.887219729281645,0.122028965027004,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"334","Kirchman 2007","20",22.7,NA,NA,NA,NA,NA,469015.785815931,422150.839358888,141649.855925507,563800.695284395,1.2020932180429,0.251241009651567,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.35602585719312
"335","Kirchman 2007","31",1,NA,NA,NA,NA,NA,323493.471298349,230390.867213904,148729.993218944,379120.860432848,1.1719583054064,0.392302320292101,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"336","Kirchman 2007","21",150,NA,NA,NA,NA,NA,260227.195090897,155244.141486929,154611.166789058,309855.308275987,1.19071071018444,0.498978596330343,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.17609125905568
"337","Kirchman 2007","26",100,NA,NA,NA,NA,NA,630205.519014701,562404.407288179,157631.362518282,720035.769806461,1.14254119978544,0.218921571855593,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2
"338","Kirchman 2007","42",1,NA,NA,NA,NA,NA,383611.727026361,304468.193938907,162517.301816654,466985.495755561,1.2173389467926,0.348013596340308,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"339","Kirchman 2007","33",1,NA,NA,NA,NA,NA,757890.070921986,672941.904875683,170057.529424133,842999.434299815,1.11229776803157,0.201729114522337,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"340","Kirchman 2007","16",25.7,NA,NA,NA,NA,NA,1224397.16312057,1055398.00361341,171074.384049919,1226472.38766333,1.00169489492893,0.139484904650686,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.40993312333129
"341","Kirchman 2007","17",200,NA,NA,NA,NA,NA,334943.262411348,201100.985960544,173513.7478075,374614.733768044,1.11844236265895,0.46317918695354,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.30102999566398
"342","Kirchman 2007","33",100,NA,NA,NA,NA,NA,479015.957446808,424731.367789266,178033.717596923,602765.085386189,1.2583403037322,0.295361695481844,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2
"343","Kirchman 2007","21",100,NA,NA,NA,NA,NA,348481.743029806,201701.179834494,179403.312638768,381104.492473262,1.09361394132107,0.470745730323173,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2
"344","Kirchman 2007","33",175,NA,NA,NA,NA,NA,453998.226950355,372230.376766786,180736.757148905,552967.133915691,1.2179940385013,0.326849004332437,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.24303804868629
"345","Kirchman 2007","8",1,NA,NA,NA,NA,NA,848199.06380882,144652.099826141,186423.576311486,331075.676137627,0.390327801885255,0.563084484146731,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"346","Kirchman 2007","7",27,NA,NA,NA,NA,NA,1481932.62411347,904569.471447825,194049.037243879,1098618.5086917,0.741341739034136,0.17663004556055,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.43136376415899
"347","Kirchman 2007","14",1,NA,NA,NA,NA,NA,2182660.75388027,1939264.71646581,203865.188529542,2143129.90499535,0.981888688466752,0.0951249796171288,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"348","Kirchman 2007","54",9.1,NA,NA,NA,NA,NA,503439.270756344,388453.63143623,208841.620748656,597295.252184886,1.18642959912034,0.349645539596573,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0.959041392321094
"349","Kirchman 2007","33",18,NA,NA,NA,NA,NA,694609.929078014,601175.921105429,224963.985194302,826139.90629973,1.18935804358038,0.272307370069934,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",1.25527250510331
"350","Kirchman 2007","18",1,NA,NA,NA,NA,NA,913882.978723404,510257.705080588,227365.624116649,737623.329197236,0.807131051097611,0.308240825793964,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"351","Kirchman 2007","14",100,NA,NA,NA,NA,NA,665177.304964539,550399.229573155,262634.220969913,813033.450543068,1.22228080314077,0.323030031291438,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2
"352","Kirchman 2007","1",1,NA,NA,NA,NA,NA,576879.432624114,217703.291666626,264073.817821466,481777.109488092,0.835143501817322,0.548124459674009,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0
"353","Kirchman 2007","26",200,NA,NA,NA,NA,NA,926095.38715708,818052.192609529,307718.591843988,1125770.78445352,1.21560996854698,0.273340360305552,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",2.30102999566398
"354","Kirchman 2007","20",8.9,NA,NA,NA,NA,NA,890336.879432624,776326.807947848,316488.324654109,1092815.13260196,1.22741757400678,0.289608292576038,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0.949390006644913
"355","Kirchman 2007","14",3.3,NA,NA,NA,NA,NA,1424539.0070922,1282243.80761265,339437.04198609,1621680.84959874,1.13838992230121,0.20931186433513,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0.518513939877887
"356","Kirchman 2007","25",6,NA,NA,NA,NA,NA,1975314.11677753,1581570.55036229,495732.522615813,2077303.0729781,1.05163176597298,0.238642367146317,"FISH","DAPI","formaldehyde","none","none","Eub338","CREN537, Eury806","Microscopy-automated",0.778151250383644
"357","Lin 2006","Black Sea",9.97579517456444,NA,NA,NA,NA,NA,462278.822068326,228909.039502178,1,226721.429886548,0.490443037974683,-0.00964888769766828,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",0.998947523522849
"358","Lin 2006","Cariaco Basin",903.104858992073,NA,NA,NA,NA,NA,66964.2857142857,45875.2946313203,1643.98952106435,47519.2841523846,0.709621310008944,0.0345962602423137,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.95573817892673
"359","Lin 2006","Cariaco Basin",395.333002365769,NA,NA,NA,NA,NA,120535.714285714,93249.0581801656,1966.97870264115,95216.0368828068,0.789940454138844,0.0206580610476587,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.59696307072313
"360","Lin 2006","Cariaco Basin",151.103528783583,NA,NA,NA,NA,NA,99107.1428571427,68537.5177327392,2009.97535165359,70547.4930843928,0.711830560851533,0.0284910953426672,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.1792746067172
"361","Lin 2006","Cariaco Basin",331.500461746466,NA,NA,NA,NA,NA,115178.571428571,81659.2769495683,2042.95195411884,83702.2289036872,0.726717026140543,0.0244073781651571,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.52048413766931
"362","Lin 2006","Cariaco Basin",1319.62826419442,NA,NA,NA,NA,NA,99107.1428571421,73551.9338528476,2305.94187146712,75857.8757243147,0.765412800101199,0.0303981867334047,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",3.12045160882255
"363","Lin 2006","Cariaco Basin",151.103528783583,NA,NA,NA,NA,NA,99107.1428571427,65645.0158900834,2314.89698553112,67959.9128756145,0.685721643429625,0.0340626832434,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.1792746067172
"364","Lin 2006","Cariaco Basin",99.9563176215696,NA,NA,NA,NA,NA,117857.142857142,70066.1678049606,2358.29298422478,72424.4607891854,0.614510576393093,0.0325621062073123,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",1.99981024839389
"365","Lin 2006","Cariaco Basin",254.553628362696,NA,NA,NA,NA,NA,136607.142857142,73745.2190985632,2398.96614418284,76144.1852427461,0.557395342953439,0.0315055724417431,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.40577929177472
"366","Lin 2006","Cariaco Basin",229.917318369972,NA,NA,NA,NA,NA,77678.5714285714,44315.4105734241,2552.0622901599,46867.472863584,0.603351374795565,0.0544527394849755,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.36157168544605
"367","Lin 2006","Cariaco Basin",202.178521550208,NA,NA,NA,NA,NA,101785.714285714,57746.109123954,2553.58707985181,60299.6962038058,0.592418067967217,0.0423482577958765,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.30573501639996
"368","Lin 2006","Cariaco Basin",174.178110731801,NA,NA,NA,NA,NA,93749.9999999995,65130.5445871092,2918.70160204568,68049.2461891548,0.725858626017655,0.0428910203344889,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.24099357555276
"369","Lin 2006","Cariaco Basin",174.178110731801,NA,NA,NA,NA,NA,93749.9999999995,66138.5999945781,3062.70951739838,69201.3095119765,0.738147301461086,0.04425797053549,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.24099357555276
"370","Lin 2006","Cariaco Basin",357.123734909327,NA,NA,NA,NA,NA,152678.571428571,83626.8728289896,3184.7410987779,86811.6139277675,0.568590687714035,0.0366856570761119,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.55281871492984
"371","Lin 2006","Cariaco Basin",229.917318369972,NA,NA,NA,NA,NA,77678.5714285714,50639.0643696826,3506.62904335499,54145.6934130375,0.697048007156346,0.0647628430317718,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.36157168544605
"372","Lin 2006","Cariaco Basin",99.9563176215696,NA,NA,NA,NA,NA,117857.142857142,79118.6263790869,3806.60116148634,82925.2275405733,0.703607991253354,0.0459040182871234,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",1.99981024839389
"373","Lin 2006","Cariaco Basin",318.267328954787,NA,NA,NA,NA,NA,179464.285714285,111242.689883915,4556.70087789162,115799.390761807,0.645250336583206,0.0393499555387515,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.50279205934707
"374","Lin 2006","Cariaco Basin",500.763012397698,NA,NA,NA,NA,NA,104464.285714285,82435.6127298796,4609.14880269314,87044.7615325728,0.833248999286172,0.0529514783146183,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.69963224331577
"375","Lin 2006","Cariaco Basin",500.763012397698,NA,NA,NA,NA,NA,104464.285714285,81151.4130685927,6535.21231526643,87686.6253838591,0.839393337007888,0.0745291803243393,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.69963224331577
"376","Lin 2006","Cariaco Basin",277.939959483658,NA,NA,NA,NA,NA,249107.142857143,112298.655151627,7067.76326744515,119366.418419072,0.47917702017692,0.059210650374309,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.44395098987088
"377","Lin 2006","Cariaco Basin",305.517949433159,NA,NA,NA,NA,NA,171428.571428571,94933.1157859134,7507.96763121577,102441.083417129,0.597572986599922,0.0732905918287112,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.48503673048947
"378","Lin 2006","Cariaco Basin",903.104858992073,NA,NA,NA,NA,NA,66964.2857142857,41554.4520954643,7712.28944993973,49266.7415454041,0.735716673744701,0.15654149651509,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.95573817892673
"379","Lin 2006","Cariaco Basin",289.393958081316,NA,NA,NA,NA,NA,176785.714285713,114186.853053515,8279.31759126464,122466.17064478,0.692737934960377,0.067604935695093,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.46148945975007
"380","Lin 2006","Cariaco Basin",266.833799318921,NA,NA,NA,NA,NA,270535.714285713,149794.32281266,10577.3692811511,160371.692093811,0.592793053284058,0.0659553387699108,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.42624083996711
"381","Lin 2006","Cariaco Basin",1319.62826419442,NA,NA,NA,NA,NA,99107.1428571421,71573.7491561211,10830.3149489411,82404.0641050622,0.831464430609643,0.131429378715264,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",3.12045160882255
"382","Lin 2006","Cariaco Basin",395.333002365769,NA,NA,NA,NA,NA,120535.714285714,88433.9901600236,11781.1786414559,100215.16880148,0.831414733760425,0.117558836475083,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.59696307072313
"383","Lin 2006","Cariaco Basin",202.178521550208,NA,NA,NA,NA,NA,101785.714285714,67909.8731504056,12248.2967534403,80158.169903846,0.787518862213226,0.15280160173483,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.30573501639996
"384","Lin 2006","Cariaco Basin",29.7427116280128,NA,NA,NA,NA,NA,511607.142857142,225154.572529646,12966.8841495449,238121.456679191,0.465438100315348,0.0544549169586784,"FISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",1.47338056039974
"385","Lin 2006","Black Sea",29.8008780985723,NA,NA,NA,NA,NA,553822.384069715,228293.999205446,13144.5186092496,241438.517814696,0.435949367088607,0.0544425087108017,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",1.47422906098049
"386","Lin 2006","Black Sea",392.923683937272,NA,NA,NA,NA,NA,340095.564864125,152913.853974351,17753.1871785448,170667.041152896,0.501820837390457,0.104022352872692,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.59430820721157
"387","Lin 2006","Black Sea",781.523592111106,NA,NA,NA,NA,NA,302773.907003178,131392.672710006,18679.4106599037,150072.08336991,0.495657254138266,0.124469589816123,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.89294209274423
"388","Lin 2006","Cariaco Basin",357.123734909327,NA,NA,NA,NA,NA,152678.571428571,124435.291313894,20774.2793311448,145209.570645039,0.951080228786221,0.143064119250976,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.55281871492984
"389","Lin 2006","Black Sea",588.701256627361,NA,NA,NA,NA,NA,331256.446418421,126645.113068869,22018.7159832067,148663.829052076,0.448787731256085,0.14811078204836,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.76989496284758
"390","Lin 2006","Cariaco Basin",254.553628362696,NA,NA,NA,NA,NA,136607.142857142,75843.0029740654,22123.3188588569,97966.3218329223,0.717139087927279,0.225825757718937,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","Eub338","ARCH915","Microscope-eye",2.40577929177472
