"","paper","core","depth","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRtotal","qPCRuniversal","Fraction.Arc.CARDFISH","percentqPCR","Fish.or.cardFish","sulfate","CARDFISH.Arc.nd","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.formamide","Arc.formamide","Sonication","Average.cells.per.field","Filter","SYBR.vs.Taqman","Arc.forward","Arc.reverse","TaqMan.Arc","Bac.forward","Bac.reverse","Taqman.Bac","Universal.forward","Universal.reverse","Taqman.Universal","Arc.standard","Bac.standard","DNA.extraction.procedure","Mud.volcano.or.seep.","Water.depth","Environment.Type","Non.intertidal.marine.sediments.measured.with.FISH.or.CARDFISH.protK","DNA.extraction.efficiency.from.spiking.as.a.fraction.of.total.cells","Template.DNA.dilution.factor","Uses.516.for.Arc","depth_log10","paperNumber"
"509","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.395959595959596,192328767.123288,85479452.0547945,64109589.0410959,149589041.09589,0.777777777777778,NA,NA,NA,NA,0.428571428571429,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"",TRUE,NA,NA,FALSE,-0.402349127577093,26
"510","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.444444444444444,181643835.616438,74794520.5479452,74794520.5479452,149589041.09589,0.823529411764706,NA,NA,NA,NA,0.5,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"",TRUE,NA,NA,FALSE,-0.352182518111363,26
"511","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.484848484848485,213698630.136986,85479452.0547945,85479452.0547945,170958904.109589,0.8,NA,NA,NA,NA,0.5,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"",TRUE,NA,NA,FALSE,-0.314393957221963,26
"512","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.58989898989899,21369863.0136986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",TRUE,NA,NA,FALSE,-0.22922234748515,26
"513","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.694949494949495,256438356.164384,21369863.0136986,85479452.0547945,106849315.068493,0.416666666666667,NA,NA,NA,NA,0.8,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"",TRUE,NA,NA,FALSE,-0.158046756362039,26
"514","Molari 2011","Adriatic Sea, Manfredonia Gulf [26]",0.993939393939394,21369863.0136986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARDFISH",NA,NA,"AO/tetrasodium pyrophosphate","formaldehyde","lysozyme","proteinase K",0.55,"35-55%","Yes","unknown","0.2 µm, Nucleopore polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"",TRUE,NA,NA,FALSE,-0.00264009616620841,26
"515","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,722222222.222222,500740740.740741,57777777.7777778,558518518.518518,0.773333333333333,NA,NA,NA,NA,0.103448275862069,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4358.20895522388,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"516","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,905185185.185185,625925925.925926,77037037.037037,702962962.962963,0.776595744680851,NA,NA,NA,NA,0.10958904109589,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,417.910447761194,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"517","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,866666666.666667,616296296.296296,77037037.037037,693333333.333333,0.8,NA,NA,NA,NA,0.111111111111111,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,895.522388059701,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"518","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,914814814.814815,597037037.037037,134814814.814815,731851851.851852,0.8,NA,NA,NA,NA,0.184210526315789,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3223.88059701493,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"519","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,464285714.285714,343571428.571429,46428571.4285714,3.9e+08,0.84,NA,NA,NA,NA,0.119047619047619,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2114.28571428571,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"520","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,603571428.571429,427142857.142857,83571428.5714286,510714285.714286,0.846153846153846,NA,NA,NA,NA,0.163636363636364,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,457.142857142857,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"521","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,492142857.142857,362142857.142857,55714285.7142857,417857142.857143,0.849056603773585,NA,NA,NA,NA,0.133333333333333,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1028.57142857143,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"522","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,371428571.428571,292500000,23214285.7142857,315714285.714286,0.85,NA,NA,NA,NA,0.0735294117647059,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3942.85714285714,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"523","Molari 2012","Portuguese margin, Cascais Canyon [27]",0.01,417857142.857143,306428571.428571,55714285.7142857,362142857.142857,0.866666666666667,NA,NA,NA,NA,0.153846153846154,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2971.42857142857,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"524","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,442962962.962963,250370370.37037,57777777.7777778,308148148.148148,0.695652173913044,NA,NA,NA,NA,0.1875,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1492.53731343284,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"525","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,353437500,146250000,109687500,255937500,0.724137931034483,NA,NA,NA,NA,0.428571428571429,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4971.42857142857,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"526","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,269629629.62963,115555555.555556,96296296.2962963,211851851.851852,0.785714285714286,NA,NA,NA,NA,0.454545454545455,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4000,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"527","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,953333333.333333,365925925.925926,404444444.444444,770370370.37037,0.808080808080808,NA,NA,NA,NA,0.525,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,417.910447761194,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"528","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,346666666.666667,250370370.37037,38518518.5185185,288888888.888889,0.833333333333333,NA,NA,NA,NA,0.133333333333333,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,955.223880597015,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"529","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,231111111.111111,115555555.555556,77037037.037037,192592592.592593,0.833333333333333,NA,NA,NA,NA,0.4,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3522.38805970149,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"530","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,3.9e+08,268125000,60937500,329062500,0.84375,NA,NA,NA,NA,0.185185185185185,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3885.71428571429,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"531","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,627656250,420468750,109687500,530156250,0.844660194174757,NA,NA,NA,NA,0.206896551724138,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2171.42857142857,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"532","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,377812500,268125000,54843750,322968750,0.854838709677419,NA,NA,NA,NA,0.169811320754717,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2857.14285714286,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"533","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,633750000,463125000,97500000,560625000,0.884615384615385,NA,NA,NA,NA,0.173913043478261,NA,"CARDFISH",NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",0.55,"55% for Arc915, 20% for Eury/Cren","3 times, 100 W, 1 minute","unknown","0.2 µm, polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1028.57142857143,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"534","Molari 2012","Portuguese margin, N. Portuguese Slope [27]",0.01,327407407.407407,NA,134814814.814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAPI","formaldehyde","lysozyme","proteinase K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4000,"Deep-sea",TRUE,NA,NA,FALSE,-2,27
"535","Musat 2006","Wadden Sea sand flat [28]",0.01,2e+09,6.8e+08,NA,6.8e+08,0.34,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"536","Musat 2006","Wadden Sea sand flat [28]",0.01,2e+09,7e+08,NA,7e+08,0.35,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"537","Musat 2006","Wadden Sea sand flat [28]",0.01,6e+08,3.36e+08,NA,3.36e+08,0.56,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"538","Musat 2006","Wadden Sea sand flat [28]",0.01,6e+08,3.78e+08,NA,3.78e+08,0.63,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"539","Musat 2006","Wadden Sea sand flat [28]",0.01,1.3e+09,1.027e+09,NA,1.027e+09,0.79,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"540","Musat 2006","Wadden Sea sand flat [28]",0.01,2e+09,1.66e+09,NA,1.66e+09,0.83,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-2,28
"541","Musat 2006","Wadden Sea sand flat [28]",0.015,1.4e+09,6.58e+08,NA,6.58e+08,0.47,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"542","Musat 2006","Wadden Sea sand flat [28]",0.015,1.3e+09,6.37e+08,NA,6.37e+08,0.49,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"543","Musat 2006","Wadden Sea sand flat [28]",0.015,5e+08,2.55e+08,NA,2.55e+08,0.51,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"544","Musat 2006","Wadden Sea sand flat [28]",0.015,6e+08,3.12e+08,NA,3.12e+08,0.52,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"545","Musat 2006","Wadden Sea sand flat [28]",0.015,1.4e+09,1.19e+09,NA,1.19e+09,0.85,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"546","Musat 2006","Wadden Sea sand flat [28]",0.015,1.1e+09,9.57e+08,NA,9.57e+08,0.87,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.82390874094432,28
"547","Musat 2006","Wadden Sea sand flat [28]",0.025,1.4e+09,5.32e+08,NA,5.32e+08,0.38,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"548","Musat 2006","Wadden Sea sand flat [28]",0.025,1.3e+09,5.46e+08,NA,5.46e+08,0.42,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"549","Musat 2006","Wadden Sea sand flat [28]",0.025,6e+08,2.7e+08,NA,2.7e+08,0.45,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"550","Musat 2006","Wadden Sea sand flat [28]",0.025,5e+08,3.25e+08,NA,3.25e+08,0.65,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"551","Musat 2006","Wadden Sea sand flat [28]",0.025,1.6e+09,1.04e+09,NA,1.04e+09,0.65,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"552","Musat 2006","Wadden Sea sand flat [28]",0.025,3.3e+09,2.145e+09,NA,2.145e+09,0.65,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.60205999132796,28
"553","Musat 2006","Wadden Sea sand flat [28]",0.035,1.6e+09,5.28e+08,NA,5.28e+08,0.33,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.45593195564972,28
"554","Musat 2006","Wadden Sea sand flat [28]",0.035,6e+08,3.3e+08,NA,3.3e+08,0.55,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.45593195564972,28
"555","Musat 2006","Wadden Sea sand flat [28]",0.035,1e+09,5.7e+08,NA,5.7e+08,0.57,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.45593195564972,28
"556","Musat 2006","Wadden Sea sand flat [28]",0.035,1.1e+09,7.92e+08,NA,7.92e+08,0.72,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.45593195564972,28
"557","Musat 2006","Wadden Sea sand flat [28]",0.035,1.6e+09,1.296e+09,NA,1.296e+09,0.81,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.45593195564972,28
"558","Musat 2006","Wadden Sea sand flat [28]",0.045,1.2e+09,3.96e+08,NA,3.96e+08,0.33,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"559","Musat 2006","Wadden Sea sand flat [28]",0.045,1.1e+09,3.96e+08,NA,3.96e+08,0.36,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"560","Musat 2006","Wadden Sea sand flat [28]",0.045,1e+09,4.6e+08,NA,4.6e+08,0.46,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"561","Musat 2006","Wadden Sea sand flat [28]",0.045,1e+09,5.1e+08,NA,5.1e+08,0.51,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"562","Musat 2006","Wadden Sea sand flat [28]",0.045,2e+09,1.4e+09,NA,1.4e+09,0.7,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"563","Musat 2006","Wadden Sea sand flat [28]",0.045,1.9e+09,1.444e+09,NA,1.444e+09,0.76,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.34678748622466,28
"564","Musat 2006","Wadden Sea sand flat [28]",0.055,1.4e+09,4.2e+08,NA,4.2e+08,0.3,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.25963731050576,28
"565","Musat 2006","Wadden Sea sand flat [28]",0.055,1.4e+09,4.34e+08,NA,4.34e+08,0.31,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.25963731050576,28
"566","Musat 2006","Wadden Sea sand flat [28]",0.055,1.1e+09,4.62e+08,NA,4.62e+08,0.42,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.25963731050576,28
"567","Musat 2006","Wadden Sea sand flat [28]",0.055,9e+08,4.59e+08,NA,4.59e+08,0.51,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.25963731050576,28
"568","Musat 2006","Wadden Sea sand flat [28]",0.055,1.8e+09,1.134e+09,NA,1.134e+09,0.63,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.5,"Intertidal",NA,NA,NA,FALSE,-1.25963731050576,28
